Commune
id;Code postal;Commune;Code commune
;6100.0;NICE;88
;6200.0;NICE;88
;6100.0;NICE;88
;6200.0;NICE;88
;6200.0;NICE;88
;6200.0;NICE;88
;6100.0;NICE;88
;6100.0;NICE;88
;6200.0;NICE;88
;6000.0;NICE;88
;6200.0;NICE;88
;6000.0;NICE;88
;6200.0;NICE;88
;6000.0;NICE;88
;6200.0;NICE;88
;6100.0;NICE;88
;6200.0;NICE;88
;6200.0;NICE;88
;6100.0;NICE;88
;6200.0;NICE;88
;6200.0;NICE;88
;6200.0;NICE;88
;6100.0;NICE;88
;6000.0;NICE;88
;6000.0;NICE;88
;6000.0;NICE;88
;6100.0;NICE;88
;6000.0;NICE;88
;6200.0;NICE;88
;6000.0;NICE;88
;6200.0;NICE;88
;6000.0;NICE;88
;6100.0;NICE;88
;6000.0;NICE;88
;6000.0;NICE;88
;6100.0;NICE;88
;6000.0;NICE;88
;6200.0;NICE;88
;6200.0;NICE;88
;6200.0;NICE;88
;6200.0;NICE;88
;6200.0;NICE;88
;6200.0;NICE;88
;6000.0;NICE;88
;6200.0;NICE;88
;6500.0;MENTON;83
;6500.0;MENTON;83
;6190.0;ROQUEBRUNE CAP MARTIN;104
;6500.0;MENTON;83
;6240.0;BEAUSOLEIL;12
;6500.0;MENTON;83
;6500.0;MENTON;83
;6500.0;MENTON;83
;6240.0;BEAUSOLEIL;12
;6500.0;MENTON;83
;6500.0;MENTON;83
;6500.0;MENTON;83
;6240.0;BEAUSOLEIL;12
;6240.0;BEAUSOLEIL;12
;6500.0;MENTON;83
;6190.0;ROQUEBRUNE CAP MARTIN;104
;6500.0;MENTON;83
;6500.0;MENTON;83
;6500.0;MENTON;83
;6190.0;ROQUEBRUNE CAP MARTIN;104
;6190.0;ROQUEBRUNE CAP MARTIN;104
;6500.0;MENTON;83
;6500.0;MENTON;83
;6500.0;MENTON;83
;6190.0;ROQUEBRUNE CAP MARTIN;104
;6190.0;ROQUEBRUNE CAP MARTIN;104
;6430.0;LA BRIGUE;162
;6540.0;SAORGE;132
;6240.0;BEAUSOLEIL;12
;6240.0;BEAUSOLEIL;12
;6430.0;TENDE;163
;6240.0;BEAUSOLEIL;12
;6240.0;BEAUSOLEIL;12
;6190.0;ROQUEBRUNE CAP MARTIN;104
;6190.0;ROQUEBRUNE CAP MARTIN;104
;6190.0;ROQUEBRUNE CAP MARTIN;104
;6240.0;BEAUSOLEIL;12
;6190.0;ROQUEBRUNE CAP MARTIN;104
;6240.0;BEAUSOLEIL;12
;6500.0;MENTON;83
;6190.0;ROQUEBRUNE CAP MARTIN;104
;6190.0;ROQUEBRUNE CAP MARTIN;104
;6500.0;MENTON;83
;6500.0;MENTON;83
;6190.0;ROQUEBRUNE CAP MARTIN;104
;6380.0;SOSPEL;136
;6500.0;MENTON;83
;6500.0;MENTON;83
;6240.0;BEAUSOLEIL;12
;6430.0;TENDE;163
;6430.0;TENDE;163
;6500.0;MENTON;83
;6500.0;MENTON;83
;6240.0;BEAUSOLEIL;12
;6240.0;BEAUSOLEIL;12
;6240.0;BEAUSOLEIL;12
;6190.0;ROQUEBRUNE CAP MARTIN;104
;6500.0;CASTELLAR;35
;6500.0;MENTON;83
;6240.0;BEAUSOLEIL;12
;6190.0;ROQUEBRUNE CAP MARTIN;104
;6240.0;BEAUSOLEIL;12
;6500.0;MENTON;83
;6190.0;ROQUEBRUNE CAP MARTIN;104
;6500.0;MENTON;83
;6500.0;MENTON;83
;6190.0;ROQUEBRUNE CAP MARTIN;104
;6500.0;CASTILLON;36
;6500.0;MENTON;83
;6500.0;MENTON;83
;6240.0;BEAUSOLEIL;12
;6500.0;MENTON;83
;6190.0;ROQUEBRUNE CAP MARTIN;104
;6190.0;ROQUEBRUNE CAP MARTIN;104
;6240.0;BEAUSOLEIL;12
;6500.0;MENTON;83
;6500.0;MENTON;83
;6190.0;ROQUEBRUNE CAP MARTIN;104
;6500.0;GORBIO;67
;6240.0;BEAUSOLEIL;12
;6540.0;SAORGE;132
;6190.0;ROQUEBRUNE CAP MARTIN;104
;6380.0;MOULINET;86
;6190.0;ROQUEBRUNE CAP MARTIN;104
;6190.0;ROQUEBRUNE CAP MARTIN;104
;6500.0;MENTON;83
;6190.0;ROQUEBRUNE CAP MARTIN;104
;6240.0;BEAUSOLEIL;12
;6190.0;ROQUEBRUNE CAP MARTIN;104
;6500.0;MENTON;83
;6540.0;SAORGE;132
;6500.0;MENTON;83
;6190.0;ROQUEBRUNE CAP MARTIN;104
;6190.0;ROQUEBRUNE CAP MARTIN;104
;6500.0;CASTELLAR;35
;6500.0;MENTON;83
;6500.0;MENTON;83
;6500.0;MENTON;83
;6240.0;BEAUSOLEIL;12
;6500.0;MENTON;83
;6240.0;BEAUSOLEIL;12
;6240.0;BEAUSOLEIL;12
;6190.0;ROQUEBRUNE CAP MARTIN;104
;6240.0;BEAUSOLEIL;12
;6190.0;ROQUEBRUNE CAP MARTIN;104
;6190.0;ROQUEBRUNE CAP MARTIN;104
;6500.0;MENTON;83
;6190.0;ROQUEBRUNE CAP MARTIN;104
;6500.0;MENTON;83
;6190.0;ROQUEBRUNE CAP MARTIN;104
;6500.0;MENTON;83
;6430.0;TENDE;163
;6500.0;MENTON;83
;6500.0;MENTON;83
;6500.0;MENTON;83
;6190.0;ROQUEBRUNE CAP MARTIN;104
;6500.0;MENTON;83
;6500.0;MENTON;83
;6190.0;ROQUEBRUNE CAP MARTIN;104
;6500.0;MENTON;83
;6500.0;MENTON;83
;6190.0;ROQUEBRUNE CAP MARTIN;104
;6190.0;ROQUEBRUNE CAP MARTIN;104
;6380.0;SOSPEL;136
;6500.0;MENTON;83
;6240.0;BEAUSOLEIL;12
;6190.0;ROQUEBRUNE CAP MARTIN;104
;6500.0;MENTON;83
;6500.0;MENTON;83
;6500.0;MENTON;83
;6500.0;MENTON;83
;6540.0;BREIL-SUR-ROYA;23
;6500.0;MENTON;83
;6500.0;MENTON;83
;6500.0;MENTON;83
;6190.0;ROQUEBRUNE CAP MARTIN;104
;6240.0;BEAUSOLEIL;12
;6190.0;ROQUEBRUNE CAP MARTIN;104
;6190.0;ROQUEBRUNE CAP MARTIN;104
;6500.0;MENTON;83
;6500.0;MENTON;83
;6190.0;ROQUEBRUNE CAP MARTIN;104
;6500.0;MENTON;83
;6240.0;BEAUSOLEIL;12
;6500.0;MENTON;83
;6500.0;GORBIO;67
;6500.0;MENTON;83
;6240.0;BEAUSOLEIL;12
;6500.0;MENTON;83
;6190.0;ROQUEBRUNE CAP MARTIN;104
;6190.0;ROQUEBRUNE CAP MARTIN;104
;6500.0;MENTON;83
;6500.0;MENTON;83
;6500.0;MENTON;83
;6500.0;MENTON;83
;6240.0;BEAUSOLEIL;12
;6190.0;ROQUEBRUNE CAP MARTIN;104
;6500.0;MENTON;83
;6190.0;ROQUEBRUNE CAP MARTIN;104
;6500.0;MENTON;83
;6190.0;ROQUEBRUNE CAP MARTIN;104
;6500.0;MENTON;83
;6500.0;MENTON;83
;6500.0;MENTON;83
;6500.0;MENTON;83
;6500.0;MENTON;83
;6190.0;ROQUEBRUNE CAP MARTIN;104
;6500.0;MENTON;83
;6500.0;MENTON;83
;6190.0;ROQUEBRUNE CAP MARTIN;104
;6240.0;BEAUSOLEIL;12
;6500.0;MENTON;83
;6190.0;ROQUEBRUNE CAP MARTIN;104
;6500.0;MENTON;83
;6500.0;MENTON;83
;6500.0;MENTON;83
;6500.0;MENTON;83
;6500.0;MENTON;83
;6190.0;ROQUEBRUNE CAP MARTIN;104
;6380.0;SOSPEL;136
;6380.0;SOSPEL;136
;6500.0;MENTON;83
;6240.0;BEAUSOLEIL;12
;6500.0;MENTON;83
;6500.0;MENTON;83
;6540.0;SAORGE;132
;6190.0;ROQUEBRUNE CAP MARTIN;104
;6240.0;BEAUSOLEIL;12
;6240.0;BEAUSOLEIL;12
;6500.0;MENTON;83
;6500.0;SAINTE-AGNES;113
;6500.0;MENTON;83
;6500.0;MENTON;83
;6500.0;MENTON;83
;6500.0;MENTON;83
;6190.0;ROQUEBRUNE CAP MARTIN;104
;6500.0;MENTON;83
;6230.0;VILLEFRANCHE-SUR-MER;159
;6420.0;ISOLA;73
;6470.0;PEONE;94
;6420.0;VALDEBLORE;153
;6310.0;BEAULIEU SUR MER;11
;6440.0;PEILLON;92
;6340.0;DRAP;54
;6440.0;L'ESCARENE;57
;6320.0;CAP-D AIL;32
;6320.0;CAP-D AIL;32
;6420.0;ISOLA;73
;6710.0;VILLARS-SUR-VAR;158
;6450.0;SAINT-MARTIN-VESUBIE;127
;6230.0;VILLEFRANCHE-SUR-MER;159
;6450.0;SAINT-MARTIN-VESUBIE;127
;6420.0;ISOLA;73
;6390.0;BENDEJUN;14
;6660.0;SAINT-ETIENNE-DE-TINEE;120
;6320.0;CAP-D AIL;32
;6310.0;BEAULIEU SUR MER;11
;6670.0;SAINT-MARTIN-DU-VAR;126
;6470.0;PEONE;94
;6320.0;CAP-D AIL;32
;6390.0;CONTES;48
;6320.0;LA TURBIE;150
;6420.0;ISOLA;73
;6660.0;SAINT-ETIENNE-DE-TINEE;120
;6660.0;SAINT-ETIENNE-DE-TINEE;120
;6310.0;BEAULIEU SUR MER;11
;6390.0;CONTES;48
;6390.0;CONTES;48
;6230.0;VILLEFRANCHE-SUR-MER;159
;6420.0;ISOLA;73
;6440.0;L'ESCARENE;57
;6420.0;ISOLA;73
;6420.0;ISOLA;73
;6310.0;BEAULIEU SUR MER;11
;6470.0;GUILLAUMES;71
;6440.0;PEILLE;91
;6470.0;PEONE;94
;6420.0;ISOLA;73
;6360.0;EZE;59
;6470.0;PEONE;94
;6830.0;GILETTE;66
;6440.0;PEILLE;91
;6230.0;VILLEFRANCHE-SUR-MER;159
;6420.0;ISOLA;73
;6420.0;ISOLA;73
;6470.0;PEONE;94
;6660.0;SAINT-ETIENNE-DE-TINEE;120
;6470.0;PEONE;94
;6230.0;VILLEFRANCHE-SUR-MER;159
;6230.0;VILLEFRANCHE-SUR-MER;159
;6450.0;ROQUEBILLIERE;103
;6670.0;COLOMARS;46
;6420.0;ISOLA;73
;6440.0;L'ESCARENE;57
;6230.0;SAINT-JEAN-CAP-FERRAT;121
;6420.0;VALDEBLORE;153
;6340.0;DRAP;54
;6670.0;SAINT-MARTIN-DU-VAR;126
;6340.0;DRAP;54
;6230.0;VILLEFRANCHE-SUR-MER;159
;6320.0;CAP-D AIL;32
;6670.0;SAINT-MARTIN-DU-VAR;126
;6230.0;VILLEFRANCHE-SUR-MER;159
;6320.0;CAP-D AIL;32
;6470.0;GUILLAUMES;71
;6390.0;CONTES;48
;6310.0;BEAULIEU SUR MER;11
;6470.0;PEONE;94
;6670.0;LEVENS;75
;6310.0;BEAULIEU SUR MER;11
;6230.0;VILLEFRANCHE-SUR-MER;159
;6660.0;SAINT-ETIENNE-DE-TINEE;120
;6230.0;VILLEFRANCHE-SUR-MER;159
;6420.0;ISOLA;73
;6320.0;LA TURBIE;150
;6660.0;SAINT-ETIENNE-DE-TINEE;120
;6470.0;BEUIL;16
;6230.0;VILLEFRANCHE-SUR-MER;159
;6310.0;BEAULIEU SUR MER;11
;6420.0;ISOLA;73
;6470.0;PEONE;94
;6310.0;BEAULIEU SUR MER;11
;6390.0;BERRE-LES-ALPES;15
;6470.0;GUILLAUMES;71
;6320.0;CAP-D AIL;32
;6830.0;TOUDON;141
;6310.0;BEAULIEU SUR MER;11
;6310.0;BEAULIEU SUR MER;11
;6310.0;BEAULIEU SUR MER;11
;6660.0;SAINT-ETIENNE-DE-TINEE;120
;6320.0;CAP-D AIL;32
;6450.0;SAINT-MARTIN-VESUBIE;127
;6420.0;ISOLA;73
;6440.0;BLAUSASC;19
;6390.0;BERRE-LES-ALPES;15
;6310.0;BEAULIEU SUR MER;11
;6310.0;BEAULIEU SUR MER;11
;6310.0;BEAULIEU SUR MER;11
;6230.0;VILLEFRANCHE-SUR-MER;159
;6420.0;ISOLA;73
;6450.0;BELVEDERE;13
;6440.0;L'ESCARENE;57
;6230.0;SAINT-JEAN-CAP-FERRAT;121
;6230.0;SAINT-JEAN-CAP-FERRAT;121
;6440.0;LUCERAM;77
;6470.0;BEUIL;16
;6670.0;LEVENS;75
;6450.0;LANTOSQUE;74
;6790.0;ASPREMONT;6
;6450.0;LA BOLLENE-VESUBIE;20
;6310.0;BEAULIEU SUR MER;11
;6420.0;ISOLA;73
;6340.0;DRAP;54
;6470.0;PEONE;94
;6420.0;ISOLA;73
;6450.0;SAINT-MARTIN-VESUBIE;127
;6470.0;PEONE;94
;6310.0;BEAULIEU SUR MER;11
;6420.0;ISOLA;73
;6420.0;RIMPLAS;102
;6660.0;SAINT-ETIENNE-DE-TINEE;120
;6440.0;LUCERAM;77
;6230.0;VILLEFRANCHE-SUR-MER;159
;6230.0;VILLEFRANCHE-SUR-MER;159
;6310.0;BEAULIEU SUR MER;11
;6340.0;CANTARON;31
;6420.0;ISOLA;73
;6320.0;CAP-D AIL;32
;6320.0;LA TURBIE;150
;6670.0;LEVENS;75
;6310.0;BEAULIEU SUR MER;11
;6320.0;LA TURBIE;150
;6470.0;BEUIL;16
;6830.0;GILETTE;66
;6660.0;SAINT-ETIENNE-DE-TINEE;120
;6320.0;CAP-D AIL;32
;6420.0;CLANS;42
;6470.0;PEONE;94
;6390.0;CONTES;48
;6660.0;SAINT-ETIENNE-DE-TINEE;120
;6670.0;LA ROQUETTE SUR VAR;109
;6830.0;GILETTE;66
;6450.0;SAINT-MARTIN-VESUBIE;127
;6450.0;SAINT-MARTIN-VESUBIE;127
;6340.0;DRAP;54
;6230.0;VILLEFRANCHE-SUR-MER;159
;6450.0;SAINT-MARTIN-VESUBIE;127
;6450.0;SAINT-MARTIN-VESUBIE;127
;6230.0;VILLEFRANCHE-SUR-MER;159
;6660.0;SAINT-ETIENNE-DE-TINEE;120
;6670.0;COLOMARS;46
;6450.0;UTELLE;151
;6440.0;L'ESCARENE;57
;6660.0;SAINT-ETIENNE-DE-TINEE;120
;6310.0;BEAULIEU SUR MER;11
;6230.0;SAINT-JEAN-CAP-FERRAT;121
;6670.0;LEVENS;75
;6660.0;SAINT-ETIENNE-DE-TINEE;120
;6420.0;ISOLA;73
;6390.0;CONTES;48
;6260.0;PUGET-THENIERS;99
;6420.0;ISOLA;73
;6320.0;CAP-D AIL;32
;6710.0;VILLARS-SUR-VAR;158
;6420.0;ISOLA;73
;6660.0;SAINT-ETIENNE-DE-TINEE;120
;6230.0;VILLEFRANCHE-SUR-MER;159
;6320.0;CAP-D AIL;32
;6660.0;SAINT-ETIENNE-DE-TINEE;120
;6230.0;VILLEFRANCHE-SUR-MER;159
;6450.0;ROQUEBILLIERE;103
;6230.0;VILLEFRANCHE-SUR-MER;159
;6310.0;BEAULIEU SUR MER;11
;6360.0;EZE;59
;6420.0;VALDEBLORE;153
;6670.0;LA ROQUETTE SUR VAR;109
;6470.0;PEONE;94
;6670.0;LEVENS;75
;6230.0;VILLEFRANCHE-SUR-MER;159
;6110.0;LE CANNET;30
;6370.0;MOUANS-SARTOUX;84
;6220.0;VALLAURIS;155
;6600.0;ANTIBES;4
;6600.0;ANTIBES;4
;6160.0;ANTIBES;4
;6160.0;ANTIBES;4
;6550.0;LA ROQUETTE SUR SIAGNE;108
;6220.0;VALLAURIS;155
;6600.0;ANTIBES;4
;6110.0;LE CANNET;30
;6600.0;ANTIBES;4
;6220.0;VALLAURIS;155
;6600.0;ANTIBES;4
;6220.0;VALLAURIS;155
;6220.0;VALLAURIS;155
;6600.0;ANTIBES;4
;6370.0;MOUANS-SARTOUX;84
;6600.0;ANTIBES;4
;6220.0;VALLAURIS;155
;6600.0;ANTIBES;4
;6110.0;LE CANNET;30
;6220.0;VALLAURIS;155
;6160.0;ANTIBES;4
;6110.0;LE CANNET;30
;6250.0;MOUGINS;85
;6220.0;VALLAURIS;155
;6160.0;ANTIBES;4
;6410.0;BIOT;18
;6600.0;ANTIBES;4
;6250.0;MOUGINS;85
;6600.0;ANTIBES;4
;6110.0;LE CANNET;30
;6160.0;ANTIBES;4
;6550.0;LA ROQUETTE SUR SIAGNE;108
;6160.0;ANTIBES;4
;6110.0;LE CANNET;30
;6220.0;VALLAURIS;155
;6110.0;LE CANNET;30
;6110.0;LE CANNET;30
;6220.0;VALLAURIS;155
;6110.0;LE CANNET;30
;6600.0;ANTIBES;4
;6600.0;ANTIBES;4
;6600.0;ANTIBES;4
;6160.0;ANTIBES;4
;6220.0;VALLAURIS;155
;6110.0;LE CANNET;30
;6220.0;VALLAURIS;155
;6250.0;MOUGINS;85
;6160.0;ANTIBES;4
;6600.0;ANTIBES;4
;6220.0;VALLAURIS;155
;6410.0;BIOT;18
;6600.0;ANTIBES;4
;6220.0;VALLAURIS;155
;6410.0;BIOT;18
;6600.0;ANTIBES;4
;6160.0;ANTIBES;4
;6110.0;LE CANNET;30
;6370.0;MOUANS-SARTOUX;84
;6600.0;ANTIBES;4
;6600.0;ANTIBES;4
;6220.0;VALLAURIS;155
;6220.0;VALLAURIS;155
;6250.0;MOUGINS;85
;6220.0;VALLAURIS;155
;6110.0;LE CANNET;30
;6110.0;LE CANNET;30
;6600.0;ANTIBES;4
;6220.0;VALLAURIS;155
;6250.0;MOUGINS;85
;6600.0;ANTIBES;4
;6600.0;ANTIBES;4
;6110.0;LE CANNET;30
;6220.0;VALLAURIS;155
;6370.0;MOUANS-SARTOUX;84
;6110.0;LE CANNET;30
;6600.0;ANTIBES;4
;6220.0;VALLAURIS;155
;6600.0;ANTIBES;4
;6600.0;ANTIBES;4
;6160.0;ANTIBES;4
;6600.0;ANTIBES;4
;6600.0;ANTIBES;4
;6110.0;LE CANNET;30
;6160.0;ANTIBES;4
;6600.0;ANTIBES;4
;6370.0;MOUANS-SARTOUX;84
;6600.0;ANTIBES;4
;6110.0;LE CANNET;30
;6410.0;BIOT;18
;6220.0;VALLAURIS;155
;6600.0;ANTIBES;4
;6220.0;VALLAURIS;155
;6220.0;VALLAURIS;155
;6110.0;LE CANNET;30
;6110.0;LE CANNET;30
;6110.0;LE CANNET;30
;6110.0;LE CANNET;30
;6410.0;BIOT;18
;6600.0;ANTIBES;4
;6600.0;ANTIBES;4
;6600.0;ANTIBES;4
;6600.0;ANTIBES;4
;6160.0;ANTIBES;4
;6410.0;BIOT;18
;6110.0;LE CANNET;30
;6250.0;MOUGINS;85
;6600.0;ANTIBES;4
;6160.0;ANTIBES;4
;6220.0;VALLAURIS;155
;6600.0;ANTIBES;4
;6600.0;ANTIBES;4
;6220.0;VALLAURIS;155
;6160.0;ANTIBES;4
;6110.0;LE CANNET;30
;6600.0;ANTIBES;4
;6370.0;MOUANS-SARTOUX;84
;6110.0;LE CANNET;30
;6110.0;LE CANNET;30
;6110.0;LE CANNET;30
;6600.0;ANTIBES;4
;6250.0;MOUGINS;85
;6220.0;VALLAURIS;155
;6600.0;ANTIBES;4
;6220.0;VALLAURIS;155
;6110.0;LE CANNET;30
;6410.0;BIOT;18
;6600.0;ANTIBES;4
;6110.0;LE CANNET;30
;6110.0;LE CANNET;30
;6110.0;LE CANNET;30
;6600.0;ANTIBES;4
;6160.0;ANTIBES;4
;6220.0;VALLAURIS;155
;6250.0;MOUGINS;85
;6160.0;ANTIBES;4
;6600.0;ANTIBES;4
;6250.0;MOUGINS;85
;6600.0;ANTIBES;4
;6220.0;VALLAURIS;155
;6110.0;LE CANNET;30
;6600.0;ANTIBES;4
;6160.0;ANTIBES;4
;6410.0;BIOT;18
;6110.0;LE CANNET;30
;6110.0;LE CANNET;30
;6250.0;MOUGINS;85
;6250.0;MOUGINS;85
;6250.0;MOUGINS;85
;6250.0;MOUGINS;85
;6550.0;LA ROQUETTE SUR SIAGNE;108
;6220.0;VALLAURIS;155
;6600.0;ANTIBES;4
;6110.0;LE CANNET;30
;6160.0;ANTIBES;4
;6600.0;ANTIBES;4
;6250.0;MOUGINS;85
;6160.0;ANTIBES;4
;6110.0;LE CANNET;30
;6160.0;ANTIBES;4
;6550.0;LA ROQUETTE SUR SIAGNE;108
;6220.0;VALLAURIS;155
;6220.0;VALLAURIS;155
;6220.0;VALLAURIS;155
;6600.0;ANTIBES;4
;6600.0;ANTIBES;4
;6110.0;LE CANNET;30
;6600.0;ANTIBES;4
;6220.0;VALLAURIS;155
;6220.0;VALLAURIS;155
;6160.0;ANTIBES;4
;6600.0;ANTIBES;4
;6160.0;ANTIBES;4
;6160.0;ANTIBES;4
;6600.0;ANTIBES;4
;6110.0;LE CANNET;30
;6160.0;ANTIBES;4
;6160.0;ANTIBES;4
;6110.0;LE CANNET;30
;6110.0;LE CANNET;30
;6110.0;LE CANNET;30
;6370.0;MOUANS-SARTOUX;84
;6110.0;LE CANNET;30
;6600.0;ANTIBES;4
;6160.0;ANTIBES;4
;6160.0;ANTIBES;4
;6220.0;VALLAURIS;155
;6600.0;ANTIBES;4
;6250.0;MOUGINS;85
;6600.0;ANTIBES;4
;6220.0;VALLAURIS;155
;6220.0;VALLAURIS;155
;6160.0;ANTIBES;4
;6600.0;ANTIBES;4
;6110.0;LE CANNET;30
;6110.0;LE CANNET;30
;6250.0;MOUGINS;85
;6110.0;LE CANNET;30
;6600.0;ANTIBES;4
;6220.0;VALLAURIS;155
;6220.0;VALLAURIS;155
;6600.0;ANTIBES;4
;6220.0;VALLAURIS;155
;6600.0;ANTIBES;4
;6220.0;VALLAURIS;155
;6160.0;ANTIBES;4
;6250.0;MOUGINS;85
;6110.0;LE CANNET;30
;6600.0;ANTIBES;4
;6160.0;ANTIBES;4
;6410.0;BIOT;18
;6220.0;VALLAURIS;155
;6110.0;LE CANNET;30
;6110.0;LE CANNET;30
;6250.0;MOUGINS;85
;6110.0;LE CANNET;30
;6110.0;LE CANNET;30
;6410.0;BIOT;18
;6600.0;ANTIBES;4
;6160.0;ANTIBES;4
;6160.0;ANTIBES;4
;6550.0;LA ROQUETTE SUR SIAGNE;108
;6160.0;ANTIBES;4
;6600.0;ANTIBES;4
;6220.0;VALLAURIS;155
;6220.0;VALLAURIS;155
;6160.0;ANTIBES;4
;6600.0;ANTIBES;4
;6160.0;ANTIBES;4
;6600.0;ANTIBES;4
;6220.0;VALLAURIS;155
;6220.0;VALLAURIS;155
;6110.0;LE CANNET;30
;6600.0;ANTIBES;4
;6160.0;ANTIBES;4
;6600.0;ANTIBES;4
;6600.0;ANTIBES;4
;6220.0;VALLAURIS;155
;6220.0;VALLAURIS;155
;6600.0;ANTIBES;4
;6600.0;ANTIBES;4
;6110.0;LE CANNET;30
;6160.0;ANTIBES;4
;6160.0;ANTIBES;4
;6600.0;ANTIBES;4
;6220.0;VALLAURIS;155
;6220.0;VALLAURIS;155
;6220.0;VALLAURIS;155
;6600.0;ANTIBES;4
;6600.0;ANTIBES;4
;6110.0;LE CANNET;30
;6110.0;LE CANNET;30
;6220.0;VALLAURIS;155
;6250.0;MOUGINS;85
;6110.0;LE CANNET;30
;6160.0;ANTIBES;4
;6600.0;ANTIBES;4
;6550.0;LA ROQUETTE SUR SIAGNE;108
;6600.0;ANTIBES;4
;6110.0;LE CANNET;30
;6600.0;ANTIBES;4
;6220.0;VALLAURIS;155
;6110.0;LE CANNET;30
;6110.0;LE CANNET;30
;6550.0;LA ROQUETTE SUR SIAGNE;108
;6600.0;ANTIBES;4
;6250.0;MOUGINS;85
;6600.0;ANTIBES;4
;6160.0;ANTIBES;4
;6220.0;VALLAURIS;155
;6220.0;VALLAURIS;155
;6600.0;ANTIBES;4
;6600.0;ANTIBES;4
;6110.0;LE CANNET;30
;6600.0;ANTIBES;4
;6600.0;ANTIBES;4
;6250.0;MOUGINS;85
;6600.0;ANTIBES;4
;6600.0;ANTIBES;4
;6250.0;MOUGINS;85
;6160.0;ANTIBES;4
;6160.0;ANTIBES;4
;6600.0;ANTIBES;4
;6160.0;ANTIBES;4
;6160.0;ANTIBES;4
;6600.0;ANTIBES;4
;6220.0;VALLAURIS;155
;6160.0;ANTIBES;4
;6220.0;VALLAURIS;155
;6160.0;ANTIBES;4
;6220.0;VALLAURIS;155
;6600.0;ANTIBES;4
;6220.0;VALLAURIS;155
;6160.0;ANTIBES;4
;6250.0;MOUGINS;85
;6220.0;VALLAURIS;155
;6600.0;ANTIBES;4
;6250.0;MOUGINS;85
;6600.0;ANTIBES;4
;6220.0;VALLAURIS;155
;6600.0;ANTIBES;4
;6370.0;MOUANS-SARTOUX;84
;6110.0;LE CANNET;30
;6550.0;LA ROQUETTE SUR SIAGNE;108
;6410.0;BIOT;18
;6160.0;ANTIBES;4
;6110.0;LE CANNET;30
;6160.0;ANTIBES;4
;6110.0;LE CANNET;30
;6160.0;ANTIBES;4
;6220.0;VALLAURIS;155
;6410.0;BIOT;18
;6110.0;LE CANNET;30
;6600.0;ANTIBES;4
;6110.0;LE CANNET;30
;6600.0;ANTIBES;4
;6160.0;ANTIBES;4
;6110.0;LE CANNET;30
;6600.0;ANTIBES;4
;6600.0;ANTIBES;4
;6110.0;LE CANNET;30
;6220.0;VALLAURIS;155
;6110.0;LE CANNET;30
;6160.0;ANTIBES;4
;6600.0;ANTIBES;4
;6110.0;LE CANNET;30
;6250.0;MOUGINS;85
;6160.0;ANTIBES;4
;6600.0;ANTIBES;4
;6400.0;CANNES;29
;6400.0;CANNES;29
;6150.0;CANNES;29
;6400.0;CANNES;29
;6400.0;CANNES;29
;6400.0;CANNES;29
;6210.0;MANDELIEU-LA-NAPOULE;79
;6400.0;CANNES;29
;6210.0;MANDELIEU-LA-NAPOULE;79
;6130.0;GRASSE;69
;6400.0;CANNES;29
;6400.0;CANNES;29
;6150.0;CANNES;29
;6150.0;CANNES;29
;6580.0;PEGOMAS;90
;6400.0;CANNES;29
;6400.0;CANNES;29
;6400.0;CANNES;29
;6210.0;MANDELIEU-LA-NAPOULE;79
;6400.0;CANNES;29
;6400.0;CANNES;29
;6130.0;GRASSE;69
;6150.0;CANNES;29
;6150.0;CANNES;29
;6400.0;CANNES;29
;6400.0;CANNES;29
;6400.0;CANNES;29
;6210.0;MANDELIEU-LA-NAPOULE;79
;6400.0;CANNES;29
;6400.0;CANNES;29
;6400.0;CANNES;29
;6130.0;GRASSE;69
;6400.0;CANNES;29
;6590.0;THEOULE-SUR-MER;138
;6400.0;CANNES;29
;6150.0;CANNES;29
;6210.0;MANDELIEU-LA-NAPOULE;79
;6400.0;CANNES;29
;6210.0;MANDELIEU-LA-NAPOULE;79
;6130.0;GRASSE;69
;6130.0;GRASSE;69
;6400.0;CANNES;29
;6400.0;CANNES;29
;6210.0;MANDELIEU-LA-NAPOULE;79
;6400.0;CANNES;29
;6130.0;GRASSE;69
;6510.0;CARROS;33
;6140.0;VENCE;157
;6510.0;CARROS;33
;6510.0;CARROS;33
;6140.0;VENCE;157
;6530.0;SAINT-CEZAIRE-SUR-SIAGNE;118
;6510.0;LE BROC;25
;6140.0;VENCE;157
;6460.0;SAINT-VALLIER-DE-THIEY;130
;6530.0;SAINT-CEZAIRE-SUR-SIAGNE;118
;6510.0;CARROS;33
;6610.0;LA GAUDE;65
;6620.0;LE BAR-SUR-LOUP;10
;6560.0;VALBONNE;152
;6560.0;VALBONNE;152
;6620.0;GREOLIERES;70
;6530.0;PEYMEINADE;95
;6560.0;VALBONNE;152
;6460.0;SAINT-VALLIER-DE-THIEY;130
;6140.0;VENCE;157
;6460.0;SAINT-VALLIER-DE-THIEY;130
;6530.0;SAINT-CEZAIRE-SUR-SIAGNE;118
;6750.0;ANDON;3
;6800.0;CAGNES SUR MER;27
;6270.0;VILLENEUVE-LOUBET;161
;6700.0;SAINT LAURENT DU VAR;123
;6480.0;LA COLLE SUR LOUP;44
;6700.0;SAINT LAURENT DU VAR;123
;6270.0;VILLENEUVE-LOUBET;161
;6270.0;VILLENEUVE-LOUBET;161
