Vente
id;Date mutation;Valeur fonciere
;2020-02-07 00:00:00;129000
;2020-02-20 00:00:00;150000
;2020-02-19 00:00:00;193550
;2020-02-17 00:00:00;191000
;2020-02-03 00:00:00;110000
;2020-02-10 00:00:00;243000
;2020-02-14 00:00:00;172900
;2020-02-18 00:00:00;138000
;2020-02-03 00:00:00;344000
;2020-02-03 00:00:00;234000
;2020-02-21 00:00:00;2500000
;2020-02-26 00:00:00;345600
;2020-02-28 00:00:00;510000
;2020-02-20 00:00:00;355000
;2020-02-06 00:00:00;179900
;2020-02-07 00:00:00;132000
;2020-02-06 00:00:00;86000
;2020-02-05 00:00:00;285000
;2020-02-21 00:00:00;293000
;2020-02-28 00:00:00;144900
;2020-02-26 00:00:00;116610
;2020-02-27 00:00:00;142000
;2020-02-21 00:00:00;431000
;2020-02-26 00:00:00;196000
;2020-02-20 00:00:00;99900
;2020-03-03 00:00:00;220000
;2020-02-24 00:00:00;230000
;2020-02-18 00:00:00;38000
;2020-02-20 00:00:00;166500
;2020-02-26 00:00:00;148000
;2020-03-05 00:00:00;268000
;2020-02-28 00:00:00;233000
;2020-03-02 00:00:00;165550
;2020-03-04 00:00:00;199570
;2020-02-11 00:00:00;183750
;2020-02-14 00:00:00;96000
;2020-02-11 00:00:00;150000
;2020-02-21 00:00:00;329845
;2020-03-06 00:00:00;240000
;2020-02-17 00:00:00;155500
;2020-03-06 00:00:00;316000
;2020-02-27 00:00:00;21000
;2020-02-26 00:00:00;79000
;2020-02-26 00:00:00;170000
;2020-02-26 00:00:00;142360
;2020-03-09 00:00:00;189000
;2020-03-02 00:00:00;173000
;2020-03-05 00:00:00;242000
;2020-03-06 00:00:00;152000
;2020-02-17 00:00:00;166000
;2020-02-18 00:00:00;153000
;2020-03-20 00:00:00;154000
;2020-02-27 00:00:00;158000
;2020-03-06 00:00:00;201000
;2020-02-15 00:00:00;190300
;2020-03-11 00:00:00;257750
;2020-03-10 00:00:00;128100
;2020-03-20 00:00:00;220000
;2020-03-13 00:00:00;180000
;2020-03-20 00:00:00;157500
;2020-02-27 00:00:00;88000
;2020-03-13 00:00:00;290000
;2020-03-16 00:00:00;184000
;2020-03-04 00:00:00;185000
;2020-03-06 00:00:00;125000
;2020-03-06 00:00:00;218000
;2020-03-04 00:00:00;64000
;2020-03-13 00:00:00;345000
;2020-03-18 00:00:00;151100
;2020-03-19 00:00:00;256606
;2020-03-31 00:00:00;109000
;2020-04-09 00:00:00;170000
;2020-04-15 00:00:00;239000
;2020-04-17 00:00:00;235000
;2020-03-27 00:00:00;130000
;2020-03-27 00:00:00;137600
;2020-04-15 00:00:00;142000
;2020-03-11 00:00:00;256900
;2020-04-10 00:00:00;145000
;2020-03-11 00:00:00;211000
;2020-03-11 00:00:00;376500
;2020-04-15 00:00:00;424310
;2020-04-01 00:00:00;65000
;2020-04-10 00:00:00;142000
;2020-03-20 00:00:00;160300
;2020-04-17 00:00:00;257000
;2020-04-24 00:00:00;212000
;2020-04-30 00:00:00;198000
;2020-04-27 00:00:00;243000
;2020-04-24 00:00:00;121000
;2020-04-24 00:00:00;332350
;2020-05-07 00:00:00;102400
;2020-04-20 00:00:00;285000
;2020-05-04 00:00:00;160000
;2020-04-30 00:00:00;286000
;2020-05-06 00:00:00;167000
;2020-05-18 00:00:00;172000
;2020-05-13 00:00:00;158000
;2020-05-14 00:00:00;170000
;2020-05-15 00:00:00;166000
;2020-03-19 00:00:00;88000
;2020-05-11 00:00:00;157500
;2020-05-15 00:00:00;200000
;2020-05-14 00:00:00;259680
;2020-05-15 00:00:00;242000
;2020-05-14 00:00:00;140000
;2020-05-22 00:00:00;345000
;2020-05-14 00:00:00;48000
;2020-05-09 00:00:00;295000
;2020-05-25 00:00:00;120000
;2020-05-18 00:00:00;255000
;2020-05-19 00:00:00;233570
;2020-05-13 00:00:00;80000
;2020-05-13 00:00:00;135000
;2020-05-18 00:00:00;192638,48
;2020-05-25 00:00:00;150000
;2020-05-29 00:00:00;150000
;2020-05-28 00:00:00;161577
;2020-05-15 00:00:00;175000
;2020-06-03 00:00:00;190000
;2020-05-15 00:00:00;259000
;2020-05-15 00:00:00;159900
;2020-05-26 00:00:00;260000
;2020-05-26 00:00:00;143000
;2020-05-20 00:00:00;158100
;2020-05-20 00:00:00;174000
;2020-05-18 00:00:00;210350
;2020-05-14 00:00:00;175000
;2020-05-25 00:00:00;341739,84
;2020-06-05 00:00:00;141500
;2020-06-05 00:00:00;173000
;2020-05-04 00:00:00;108000
;2020-05-05 00:00:00;197000
;2020-05-14 00:00:00;130500
;2020-05-18 00:00:00;142000
;2020-05-25 00:00:00;260000
;2020-05-26 00:00:00;259600
;2020-05-25 00:00:00;330000
;2020-05-20 00:00:00;207515
;2020-05-29 00:00:00;90000
;2020-05-28 00:00:00;120000
;2020-05-20 00:00:00;156800
;2020-05-20 00:00:00;220000
;2020-05-29 00:00:00;120000
;2020-05-29 00:00:00;352000
;2020-05-29 00:00:00;268000
;2020-05-23 00:00:00;124150
;2020-05-20 00:00:00;230000
;2020-05-20 00:00:00;200000
;2020-06-12 00:00:00;187650
;2020-05-29 00:00:00;240000
;2020-05-22 00:00:00;181000
;2020-05-26 00:00:00;142000
;2020-05-28 00:00:00;158000
;2020-05-28 00:00:00;137500
;2020-05-28 00:00:00;110000
;2020-06-15 00:00:00;244000
;2020-05-29 00:00:00;193000
;2020-06-10 00:00:00;165000
;2020-06-15 00:00:00;380000
;2020-06-03 00:00:00;379000
;2020-05-22 00:00:00;168000
;2020-06-05 00:00:00;57000
;2020-06-10 00:00:00;144000
;2020-05-22 00:00:00;176000
;2020-05-26 00:00:00;125000
;2020-06-11 00:00:00;265000
;2020-06-05 00:00:00;105000
;2020-06-15 00:00:00;140000
;2020-06-08 00:00:00;213000
;2020-06-11 00:00:00;162000
;2020-06-15 00:00:00;123800
;2020-06-08 00:00:00;255000
;2020-05-25 00:00:00;204000
;2020-05-25 00:00:00;198000
;2020-05-25 00:00:00;350000
;2020-06-15 00:00:00;147000
;2020-06-17 00:00:00;337600
;2020-06-11 00:00:00;351000
;2020-06-15 00:00:00;132000
;2020-06-16 00:00:00;90000
;2020-06-12 00:00:00;369000
;2020-06-03 00:00:00;177000
;2020-06-16 00:00:00;495050
;2020-06-19 00:00:00;176000
;2020-06-22 00:00:00;247144
;2020-06-24 00:00:00;124000
;2020-06-12 00:00:00;605000
;2020-06-22 00:00:00;183000
;2020-06-05 00:00:00;335000
;2020-06-19 00:00:00;137000
;2020-06-08 00:00:00;177900
;2020-05-29 00:00:00;299000
;2020-06-12 00:00:00;337700
;2020-06-26 00:00:00;135000
;2020-06-02 00:00:00;349200
;2020-06-02 00:00:00;118000
;2020-06-26 00:00:00;484270
;2020-06-24 00:00:00;165000
;2020-05-26 00:00:00;232000
;2020-06-04 00:00:00;144500
;2020-06-04 00:00:00;117000
;2020-06-29 00:00:00;200000
;2020-06-18 00:00:00;142500
;2020-06-03 00:00:00;165000
;2020-06-17 00:00:00;350000
;2020-06-09 00:00:00;126000
;2020-06-26 00:00:00;169000
;2020-06-17 00:00:00;194000
;2020-06-11 00:00:00;115000
;2020-06-08 00:00:00;175500
;2020-06-22 00:00:00;221000
;2020-06-10 00:00:00;102000
;2020-06-23 00:00:00;180000
;2020-06-16 00:00:00;140000
;2020-06-22 00:00:00;131000
;2020-06-12 00:00:00;315000
;2020-06-15 00:00:00;168728
;2020-06-19 00:00:00;136000
;2020-06-29 00:00:00;135000
;2020-06-29 00:00:00;90000
;2020-06-24 00:00:00;220000
;2020-06-18 00:00:00;384000
;2020-06-29 00:00:00;380000
;2020-06-30 00:00:00;320000
;2020-06-12 00:00:00;135000
;2020-06-17 00:00:00;183000
;2020-06-17 00:00:00;322000
;2020-06-23 00:00:00;259302,6
;2020-06-19 00:00:00;122000
;2020-05-29 00:00:00;258000
;2020-06-23 00:00:00;197000
;2020-06-19 00:00:00;182000
;2020-06-16 00:00:00;285000
;2020-06-25 00:00:00;258000
;2020-06-26 00:00:00;399000
;2020-06-24 00:00:00;168400
;2020-06-30 00:00:00;140000
;2020-06-23 00:00:00;109500
;2020-06-19 00:00:00;137000
;2020-06-30 00:00:00;199900
;2020-06-29 00:00:00;303800
;2020-06-26 00:00:00;175000
;2020-06-26 00:00:00;164919
;2020-06-25 00:00:00;154400
;2020-06-30 00:00:00;173000
;2020-06-26 00:00:00;161000
;2020-06-30 00:00:00;180000
;2020-05-15 00:00:00;145000
;2020-01-10 00:00:00;240150
;2020-01-06 00:00:00;285500
;2020-01-06 00:00:00;165000
;2020-01-03 00:00:00;331000
;2020-01-03 00:00:00;374675
;2020-01-08 00:00:00;842000
;2020-01-13 00:00:00;1006000
;2020-01-07 00:00:00;315000
;2020-01-06 00:00:00;660000
;2020-01-13 00:00:00;595000
;2020-01-08 00:00:00;930000
;2020-01-10 00:00:00;646000
;2020-01-17 00:00:00;733900
;2020-01-21 00:00:00;439460
;2020-01-03 00:00:00;209000
;2020-01-10 00:00:00;419000
;2020-01-13 00:00:00;489400
;2020-01-10 00:00:00;335000
;2020-01-07 00:00:00;514142
;2020-01-09 00:00:00;580000
;2020-01-10 00:00:00;270103
;2020-01-09 00:00:00;297000
;2020-01-16 00:00:00;875000
;2020-01-13 00:00:00;895000
;2020-01-16 00:00:00;369500
;2020-01-20 00:00:00;99000
;2020-01-16 00:00:00;103000
;2020-01-17 00:00:00;536000
;2020-01-06 00:00:00;1690000
;2020-01-21 00:00:00;242000
;2020-01-17 00:00:00;875000
;2020-01-16 00:00:00;85000
;2020-01-03 00:00:00;163000
;2020-01-13 00:00:00;867000
;2020-01-08 00:00:00;396450
;2020-01-13 00:00:00;350000
;2020-01-23 00:00:00;154000
;2020-01-17 00:00:00;265000
;2020-01-20 00:00:00;1375000
;2020-01-02 00:00:00;140000
;2020-01-15 00:00:00;335000
;2020-01-15 00:00:00;155000
;2020-01-13 00:00:00;315000
;2020-01-24 00:00:00;264150
;2020-01-17 00:00:00;436500
;2020-01-17 00:00:00;149900
;2020-01-24 00:00:00;85000
;2020-01-22 00:00:00;854910
;2020-01-17 00:00:00;489090
;2020-01-29 00:00:00;568000
;2020-01-31 00:00:00;232500
;2020-01-22 00:00:00;474000
;2020-01-29 00:00:00;128945
;2020-01-10 00:00:00;190000
;2020-01-24 00:00:00;85000
;2020-01-22 00:00:00;388000
;2020-01-30 00:00:00;175000
;2020-01-10 00:00:00;632000
;2020-01-23 00:00:00;175000
;2020-01-31 00:00:00;458500
;2020-01-31 00:00:00;318000
;2020-01-13 00:00:00;247000
;2020-01-28 00:00:00;125000
;2020-01-16 00:00:00;368000
;2020-01-31 00:00:00;245000
;2020-02-03 00:00:00;585000
;2020-02-05 00:00:00;161900
;2020-01-31 00:00:00;324600
;2020-01-29 00:00:00;1230000
;2020-01-31 00:00:00;213000
;2020-01-23 00:00:00;231000
;2020-01-29 00:00:00;119000
;2020-01-20 00:00:00;638000
;2020-01-23 00:00:00;1032600
;2020-01-29 00:00:00;286400
;2020-01-17 00:00:00;218000
;2020-01-20 00:00:00;259350
;2020-01-30 00:00:00;135500
;2020-02-07 00:00:00;190900
;2020-01-27 00:00:00;193800
;2020-01-17 00:00:00;159000
;2020-01-22 00:00:00;141250
;2020-01-24 00:00:00;135424
;2020-01-27 00:00:00;283000
;2020-01-31 00:00:00;190000
;2020-01-20 00:00:00;212010
;2020-02-12 00:00:00;646700
;2020-02-03 00:00:00;480000
;2020-01-23 00:00:00;272000
;2020-01-30 00:00:00;300000
;2020-01-31 00:00:00;170468
;2020-02-06 00:00:00;197000
;2020-02-10 00:00:00;387000
;2020-02-05 00:00:00;180500
;2020-02-05 00:00:00;191930
;2020-02-06 00:00:00;389750
;2020-02-06 00:00:00;220384
;2020-02-12 00:00:00;328950
;2020-02-06 00:00:00;448500
;2020-02-03 00:00:00;230000
;2020-01-31 00:00:00;400500
;2020-01-28 00:00:00;327000
;2020-02-13 00:00:00;620500
;2020-01-31 00:00:00;658800
;2020-01-27 00:00:00;192000
;2020-02-25 00:00:00;184020
;2020-01-31 00:00:00;218000
;2020-01-31 00:00:00;700000
;2020-02-11 00:00:00;164000
;2020-02-21 00:00:00;92000
;2020-02-13 00:00:00;1173000
;2020-02-05 00:00:00;530000
;2020-02-13 00:00:00;497000
;2020-02-07 00:00:00;438000
;2020-02-07 00:00:00;165000
;2020-02-19 00:00:00;445000
;2020-02-04 00:00:00;316000
;2020-02-10 00:00:00;228000
;2020-02-11 00:00:00;222500
;2020-02-19 00:00:00;419000
;2020-02-04 00:00:00;305000
;2020-02-04 00:00:00;170000
;2020-02-26 00:00:00;425000
;2020-01-31 00:00:00;201900
;2020-02-11 00:00:00;80300
;2020-02-11 00:00:00;431000
;2020-02-13 00:00:00;376320
;2020-02-17 00:00:00;535000
;2020-02-18 00:00:00;495000
;2020-02-07 00:00:00;296000
;2020-02-27 00:00:00;540000
;2020-02-19 00:00:00;320000
;2020-02-03 00:00:00;225000
;2020-02-07 00:00:00;540000
;2020-02-19 00:00:00;166680
;2020-03-04 00:00:00;485000
;2020-02-20 00:00:00;323000
;2020-02-20 00:00:00;107000
;2020-02-28 00:00:00;1622700
;2020-02-19 00:00:00;132000
;2020-02-21 00:00:00;300500
;2020-02-20 00:00:00;444000
;2020-02-27 00:00:00;567000
;2020-03-09 00:00:00;730500
;2020-02-24 00:00:00;270000
;2020-02-28 00:00:00;905000
;2020-02-28 00:00:00;228000
;2020-03-04 00:00:00;244722
;2020-02-28 00:00:00;165000
;2020-02-27 00:00:00;192000
;2020-03-03 00:00:00;585000
;2020-02-18 00:00:00;263000
;2020-02-26 00:00:00;685000
;2020-02-21 00:00:00;148000
;2020-02-26 00:00:00;166000
;2020-02-17 00:00:00;465000
;2020-03-09 00:00:00;339000
;2020-02-28 00:00:00;222000
;2020-03-12 00:00:00;565000
;2020-02-28 00:00:00;500450
;2020-02-25 00:00:00;270500
;2020-02-26 00:00:00;353000
;2020-02-21 00:00:00;233000
;2020-02-26 00:00:00;696000
;2020-02-27 00:00:00;265000
;2020-03-16 00:00:00;535000
;2020-03-12 00:00:00;145000
;2020-03-04 00:00:00;370000
;2020-03-09 00:00:00;346650
;2020-03-11 00:00:00;800000
;2020-03-02 00:00:00;77979
;2020-03-10 00:00:00;343000
;2020-03-16 00:00:00;481900
;2020-02-24 00:00:00;689700
;2020-02-21 00:00:00;206345
;2020-03-27 00:00:00;258000
;2020-02-26 00:00:00;750000
;2020-03-10 00:00:00;125000
;2020-03-12 00:00:00;393000
;2020-03-13 00:00:00;387000
;2020-02-25 00:00:00;133000
;2020-03-10 00:00:00;607500
;2020-03-04 00:00:00;398000
;2020-03-06 00:00:00;297350
;2020-03-11 00:00:00;229030
;2020-02-28 00:00:00;322000
;2020-03-09 00:00:00;636980
;2020-03-10 00:00:00;468000
;2020-03-09 00:00:00;225000
;2020-03-06 00:00:00;163000
;2020-03-13 00:00:00;473700
;2020-03-20 00:00:00;540000
;2020-03-19 00:00:00;201054
;2020-03-02 00:00:00;459800
;2020-02-28 00:00:00;525000
;2020-02-26 00:00:00;743600
;2020-03-05 00:00:00;355000
;2020-03-13 00:00:00;325300
;2020-04-02 00:00:00;371000
;2020-03-06 00:00:00;500000
;2020-03-05 00:00:00;271660
;2020-03-13 00:00:00;433000
;2020-03-13 00:00:00;146000
;2020-03-30 00:00:00;334470
;2020-03-31 00:00:00;433000
;2020-03-30 00:00:00;142000
;2020-03-10 00:00:00;121300
;2020-03-11 00:00:00;142000
;2020-03-16 00:00:00;169000
;2020-03-13 00:00:00;590500
;2020-03-16 00:00:00;221900
;2020-03-17 00:00:00;475000
;2020-03-16 00:00:00;174000
;2020-04-02 00:00:00;438000
;2020-03-19 00:00:00;455185
;2020-03-17 00:00:00;366000
;2020-04-09 00:00:00;239000
;2020-03-31 00:00:00;385000
;2020-04-09 00:00:00;332000
;2020-02-27 00:00:00;148257,2
;2020-04-03 00:00:00;255000
;2020-04-02 00:00:00;55000
;2020-03-05 00:00:00;185000
;2020-04-14 00:00:00;514500
;2020-03-16 00:00:00;305500
;2020-03-19 00:00:00;350000
;2020-03-12 00:00:00;169000
;2020-04-03 00:00:00;374201,75
;2020-04-22 00:00:00;139000
;2020-03-27 00:00:00;460500
;2020-03-27 00:00:00;149600
;2020-04-07 00:00:00;1280000
;2020-03-27 00:00:00;641000
;2020-04-03 00:00:00;420000
;2020-04-21 00:00:00;210100
;2020-04-24 00:00:00;171000
;2020-04-23 00:00:00;223000
;2020-04-03 00:00:00;375000
;2020-04-28 00:00:00;319000
;2020-04-27 00:00:00;858500
;2020-04-22 00:00:00;606500
;2020-04-28 00:00:00;305100
;2020-04-29 00:00:00;75000
;2020-05-12 00:00:00;309000
;2020-04-30 00:00:00;108070
;2020-04-24 00:00:00;192465
;2020-04-29 00:00:00;606200
;2020-05-04 00:00:00;336000
;2020-04-28 00:00:00;347250
;2020-05-13 00:00:00;520000
;2020-05-07 00:00:00;500000
;2020-05-06 00:00:00;115000
;2020-04-29 00:00:00;165000
;2020-05-04 00:00:00;307000
;2020-05-06 00:00:00;320500
;2020-05-12 00:00:00;227000
;2020-04-28 00:00:00;176000
;2020-05-12 00:00:00;165000
;2020-04-30 00:00:00;160000
;2020-05-06 00:00:00;151000
;2020-03-10 00:00:00;205930
;2020-04-30 00:00:00;177000
;2020-04-29 00:00:00;750000
;2020-04-22 00:00:00;540000
;2020-05-06 00:00:00;270220
;2020-05-14 00:00:00;307000
;2020-04-29 00:00:00;426585
;2020-05-12 00:00:00;799670
;2020-05-18 00:00:00;557240
;2020-05-06 00:00:00;1600000
;2020-05-15 00:00:00;386000
;2020-05-14 00:00:00;234021
;2020-05-18 00:00:00;288000
;2020-04-29 00:00:00;205200
;2020-05-14 00:00:00;242000
;2020-05-20 00:00:00;830000
;2020-05-20 00:00:00;150000
;2020-05-18 00:00:00;229000
;2020-05-07 00:00:00;87500
;2020-03-04 00:00:00;140000
;2020-05-08 00:00:00;880000
;2020-05-18 00:00:00;329000
;2020-05-11 00:00:00;102000
;2020-05-27 00:00:00;245000
;2020-05-19 00:00:00;202000
;2020-05-13 00:00:00;770000
;2020-05-20 00:00:00;140000
;2020-05-13 00:00:00;250000
;2020-05-07 00:00:00;829500
;2020-05-15 00:00:00;256000
;2020-05-20 00:00:00;179000
;2020-05-25 00:00:00;197000
;2020-05-04 00:00:00;573000
;2020-05-25 00:00:00;147000
;2020-05-27 00:00:00;470000
;2020-05-15 00:00:00;145000
;2020-05-25 00:00:00;526000
;2020-05-22 00:00:00;75000
;2020-05-22 00:00:00;600000
;2020-05-26 00:00:00;572500
;2020-05-07 00:00:00;643000
;2020-05-25 00:00:00;306000
;2020-05-15 00:00:00;625000
;2020-05-27 00:00:00;455300
;2020-05-29 00:00:00;171900
;2020-05-15 00:00:00;252000
;2020-05-20 00:00:00;95000
;2020-05-26 00:00:00;450000
;2020-05-27 00:00:00;153000
;2020-05-22 00:00:00;435000
;2020-05-28 00:00:00;280000
;2020-05-20 00:00:00;373000
;2020-05-28 00:00:00;360000
;2020-05-19 00:00:00;366000
;2020-05-11 00:00:00;215630
;2020-05-29 00:00:00;530000
;2020-05-22 00:00:00;430000
;2020-05-29 00:00:00;515300
;2020-06-05 00:00:00;476000
;2020-05-20 00:00:00;75000
;2020-05-26 00:00:00;180000
;2020-05-15 00:00:00;603800
;2020-05-28 00:00:00;349000
;2020-05-20 00:00:00;186750
;2020-06-05 00:00:00;542770
;2020-05-20 00:00:00;945000
;2020-05-25 00:00:00;290000
;2020-05-15 00:00:00;806300
;2020-05-20 00:00:00;123000
;2020-05-29 00:00:00;269280
;2020-06-09 00:00:00;
;2020-05-25 00:00:00;302580
;2020-05-18 00:00:00;604600
;2020-06-02 00:00:00;190000
;2020-06-05 00:00:00;390600
;2020-05-25 00:00:00;605000
;2020-05-27 00:00:00;224000
;2020-05-26 00:00:00;414600
;2020-05-12 00:00:00;210000
;2020-05-14 00:00:00;213000
;2020-06-10 00:00:00;523000
;2020-05-28 00:00:00;469000
;2020-05-12 00:00:00;232000
;2020-05-20 00:00:00;449000
;2020-05-18 00:00:00;429850
;2020-02-26 00:00:00;140100
;2020-05-27 00:00:00;470000
;2020-05-27 00:00:00;435000
;2020-05-28 00:00:00;440000
;2020-05-20 00:00:00;272000
;2020-05-15 00:00:00;470000
;2020-06-01 00:00:00;225000
;2020-05-20 00:00:00;244500
;2020-05-25 00:00:00;610000
;2020-05-19 00:00:00;480300
;2020-05-29 00:00:00;192000
;2020-06-02 00:00:00;797000
;2020-06-12 00:00:00;332900
;2020-06-08 00:00:00;405420
;2020-06-15 00:00:00;106935
;2020-05-29 00:00:00;1160000
;2020-05-27 00:00:00;179500
;2020-05-27 00:00:00;227000
;2020-06-09 00:00:00;260000
;2020-06-05 00:00:00;208840
;2020-06-04 00:00:00;143000
;2020-06-13 00:00:00;320000
;2020-06-02 00:00:00;312850
;2020-06-15 00:00:00;508000
;2020-06-12 00:00:00;279500
;2020-06-04 00:00:00;169000
;2020-06-04 00:00:00;350000
;2020-06-02 00:00:00;113000
;2020-06-03 00:00:00;383000
;2020-05-29 00:00:00;223000
;2020-06-12 00:00:00;248000
;2020-06-10 00:00:00;505000
;2020-05-19 00:00:00;350000
;2020-06-03 00:00:00;139500
;2020-05-28 00:00:00;151100
;2020-05-25 00:00:00;173000
;2020-06-10 00:00:00;323000
;2020-06-08 00:00:00;223250
;2020-06-10 00:00:00;244500
;2020-06-08 00:00:00;280000
;2020-05-25 00:00:00;280000
;2020-06-19 00:00:00;180000
;2020-05-28 00:00:00;231000
;2020-06-03 00:00:00;235000
;2020-06-04 00:00:00;198000
;2020-05-28 00:00:00;495000
;2020-05-29 00:00:00;241000
;2020-05-29 00:00:00;197000
;2020-05-25 00:00:00;349200
;2020-06-19 00:00:00;262000
;2020-05-28 00:00:00;481900
;2020-05-28 00:00:00;455000
;2020-05-27 00:00:00;690000
;2020-05-27 00:00:00;368000
;2020-05-25 00:00:00;580000
;2020-06-05 00:00:00;232000
;2020-05-26 00:00:00;262000
;2020-06-04 00:00:00;330282
;2020-06-15 00:00:00;295000
;2020-06-12 00:00:00;345000
;2020-05-27 00:00:00;440000
;2020-05-29 00:00:00;362000
;2020-06-23 00:00:00;185000
;2020-06-25 00:00:00;435000
;2020-06-02 00:00:00;670000
;2020-06-15 00:00:00;227000
;2020-05-28 00:00:00;237802
;2020-06-02 00:00:00;200000
;2020-06-26 00:00:00;210000
;2020-06-12 00:00:00;516800
;2020-06-24 00:00:00;125000
;2020-06-25 00:00:00;305000
;2020-05-29 00:00:00;849000
;2020-06-16 00:00:00;205000
;2020-06-17 00:00:00;290610
;2020-06-10 00:00:00;1170000
;2020-06-05 00:00:00;115000
;2020-06-24 00:00:00;330000
;2020-06-04 00:00:00;117700
;2020-06-11 00:00:00;300850
;2020-06-25 00:00:00;100000
;2020-05-28 00:00:00;185000
;2020-06-10 00:00:00;272000
;2020-06-16 00:00:00;120000
;2020-06-05 00:00:00;230900
;2020-06-09 00:00:00;126000
;2020-06-19 00:00:00;246000
;2020-06-04 00:00:00;455520
;2020-06-16 00:00:00;360000
;2020-06-11 00:00:00;150000
;2020-06-03 00:00:00;275000
;2020-06-29 00:00:00;142450
;2020-06-19 00:00:00;160000
;2020-06-12 00:00:00;249000
;2020-06-15 00:00:00;159877
;2020-06-17 00:00:00;310760
;2020-06-16 00:00:00;390000
;2020-06-16 00:00:00;116460
;2020-06-08 00:00:00;391110
;2020-06-25 00:00:00;425000
;2020-06-17 00:00:00;380000
;2020-06-17 00:00:00;197270
;2020-06-09 00:00:00;154000
;2020-06-24 00:00:00;367300
;2020-06-29 00:00:00;136500
;2020-06-05 00:00:00;390000
;2020-06-18 00:00:00;230000
;2020-06-11 00:00:00;217000
;2020-06-18 00:00:00;277000
;2020-06-17 00:00:00;223600
;2020-06-18 00:00:00;189500
;2020-06-12 00:00:00;355000
;2020-06-18 00:00:00;66293,6
;2020-06-22 00:00:00;185500
;2020-06-15 00:00:00;520000
;2020-06-16 00:00:00;1002500
;2020-06-10 00:00:00;349000
;2020-06-23 00:00:00;190000
;2020-06-24 00:00:00;108000
;2020-06-19 00:00:00;450000
;2020-06-12 00:00:00;640000
;2020-06-17 00:00:00;775710
;2020-06-22 00:00:00;768000
;2020-06-30 00:00:00;246800
;2020-06-25 00:00:00;237000
;2020-06-30 00:00:00;406350
;2020-06-29 00:00:00;289000
;2020-06-30 00:00:00;573900
;2020-06-19 00:00:00;450000
;2020-06-15 00:00:00;541500
;2020-06-23 00:00:00;398000
;2020-06-24 00:00:00;223000
;2020-06-11 00:00:00;132370
;2020-06-23 00:00:00;150000
;2020-06-23 00:00:00;725000
;2020-06-15 00:00:00;387650
;2020-06-24 00:00:00;415000
;2020-06-23 00:00:00;213500
;2020-06-30 00:00:00;175500
;2020-06-30 00:00:00;176000
;2020-06-16 00:00:00;167300
;2020-06-23 00:00:00;519400
;2020-06-26 00:00:00;410000
;2020-06-23 00:00:00;230000
;2020-06-16 00:00:00;796350
;2020-06-16 00:00:00;186000
;2020-06-25 00:00:00;275000
;2020-06-15 00:00:00;126000
;2020-06-16 00:00:00;428000
;2020-06-12 00:00:00;215000
;2020-06-17 00:00:00;105900
;2020-06-12 00:00:00;197883
;2020-06-15 00:00:00;378625
;2020-06-25 00:00:00;179230
;2020-06-15 00:00:00;110000
;2020-06-29 00:00:00;346750
;2020-06-12 00:00:00;273000
;2020-06-30 00:00:00;125000
;2020-06-29 00:00:00;267000
;2020-06-30 00:00:00;489550
;2020-06-29 00:00:00;542850
;2020-06-29 00:00:00;285000
;2020-06-17 00:00:00;221000
;2020-06-18 00:00:00;280000
;2020-06-23 00:00:00;585000
;2020-06-23 00:00:00;742300
;2020-06-24 00:00:00;114000
;2020-06-25 00:00:00;205000
;2020-06-26 00:00:00;330000
;2020-06-29 00:00:00;186000
;2020-06-10 00:00:00;160000
;2020-06-29 00:00:00;229500
;2020-06-26 00:00:00;291000
;2020-06-26 00:00:00;120000
;2020-06-25 00:00:00;479450
;2020-06-30 00:00:00;235000
;2020-06-30 00:00:00;345000
;2020-06-30 00:00:00;621725
;2020-06-30 00:00:00;220000
;2020-06-25 00:00:00;95000
;2020-06-29 00:00:00;425000
;2020-06-26 00:00:00;162000
;2020-06-18 00:00:00;120000
;2020-06-30 00:00:00;539000
;2020-06-29 00:00:00;220000
;2020-06-30 00:00:00;90000
;2020-06-29 00:00:00;212500
;2020-06-30 00:00:00;385000
;2020-06-19 00:00:00;148393
;2020-05-28 00:00:00;269000
;2020-01-03 00:00:00;240000
;2020-01-02 00:00:00;265000
;2020-01-03 00:00:00;159000
;2020-01-03 00:00:00;174000
;2020-01-08 00:00:00;355000
;2020-01-09 00:00:00;193000
;2020-01-06 00:00:00;130000
;2020-01-10 00:00:00;235000
;2020-01-13 00:00:00;158350
;2020-01-08 00:00:00;264800
;2020-01-13 00:00:00;435000
;2020-01-09 00:00:00;317000
;2020-01-13 00:00:00;111000
;2020-01-13 00:00:00;276750
;2020-01-10 00:00:00;134000
;2020-01-10 00:00:00;255000
;2020-01-03 00:00:00;195600
;2020-01-15 00:00:00;159000
;2020-01-17 00:00:00;173800
;2020-01-23 00:00:00;115000
;2020-01-10 00:00:00;181500
;2020-01-17 00:00:00;416050
;2020-01-13 00:00:00;115000
;2020-01-08 00:00:00;45480
;2020-01-20 00:00:00;184000
;2020-01-23 00:00:00;158760
;2020-01-27 00:00:00;82000
;2020-01-29 00:00:00;202000
;2020-01-28 00:00:00;148500
;2020-01-17 00:00:00;80000
;2020-01-28 00:00:00;82700
;2020-01-13 00:00:00;235000
;2020-01-21 00:00:00;147200
;2020-01-28 00:00:00;88000
;2020-01-15 00:00:00;57000
;2020-01-31 00:00:00;79000
